candidate_id,candidate_type,derivative_type,market_ticker,game_pk,inning,half_inning,score_away,score_home,runners_state,baseline_source,original_mismatch,replayed_mismatch,mismatch_capped,mismatch_delta,original_label,replayed_label,replayed_blocked_reason,classification_changed,process_grade,settlement_result,outcome_explanation,paper_setup_id,paper_net_pnl_cents
821,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX4,822887,1,bottom,3,0,1--,first_discovery,10.0,10.0,False,0.0,blocked,blocked,rally_still_active,False,sound_process,unknown,unknown_or_unsettled,17,-58
822,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX4,822887,1,bottom,3,0,,first_discovery,10.0,10.0,False,0.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,17,-58
823,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151840MIAPHI-MIA2,823452,6,bottom,0,5,,first_discovery,4.0,4.0,False,0.0,watch,suppress,team_lag_insufficient_baseball_support,True,bad_process,unknown,unknown_or_unsettled,16,
824,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX6,822887,1,bottom,3,0,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,18,-34
825,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151840MIAPHI-MIA3,823452,6,bottom,0,5,,first_discovery,100.0,25.0,True,75.0,watch,suppress,team_lag_insufficient_baseball_support,True,bad_process,unknown,unknown_or_unsettled,19,-57
826,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8,824505,4,top,0,9,123,first_discovery,92.0,25.0,True,67.0,blocked,blocked,wide_spread_hard_block: spread=56c > 12c,False,questionable_process,unknown,unknown_or_unsettled,20,
827,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX6,822887,2,top,3,0,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,18,-34
828,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151840MIAPHI-MIA3,823452,6,bottom,0,5,1--,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,19,-57
829,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX6,822887,2,bottom,3,0,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,18,-34
830,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8,824505,4,bottom,0,9,,first_discovery,92.0,25.0,True,67.0,blocked,blocked,wide_spread_hard_block: spread=56c > 12c,False,questionable_process,unknown,unknown_or_unsettled,20,
831,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,823046,4,bottom,0,2,-2-,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,21,
832,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8,824505,5,top,0,9,,first_discovery,92.0,25.0,True,67.0,blocked,blocked,wide_spread_hard_block: spread=56c > 12c,False,questionable_process,unknown,unknown_or_unsettled,20,
833,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX6,822887,3,top,3,0,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,18,-34
834,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,823046,4,bottom,0,2,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,21,
835,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,823046,5,top,0,2,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,21,
836,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,824181,2,top,2,0,,first_discovery,12.0,12.0,False,0.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,22,
837,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX6,822887,3,bottom,3,0,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,18,-34
838,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,824181,2,bottom,2,0,,first_discovery,12.0,12.0,False,0.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,22,
839,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX6,822887,3,bottom,3,0,1--,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,18,-34
840,f5_total_overreaction_fade_watch,f5_total,KXMLBF5TOTAL-26JUN152005MINTEX-1,822887,3,bottom,3,2,,first_discovery,100.0,25.0,True,75.0,watch,blocked,f5_total_already_cleared,True,bad_process,unknown,unknown_or_unsettled,23,-9
841,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,823046,5,bottom,0,2,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,21,
842,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,823046,5,bottom,0,2,1--,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,21,
843,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,824181,2,bottom,2,0,-2-,first_discovery,12.0,12.0,False,0.0,blocked,blocked,rally_still_active,False,sound_process,unknown,unknown_or_unsettled,22,
844,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8,824505,5,bottom,0,9,,first_discovery,92.0,25.0,True,67.0,blocked,blocked,wide_spread_hard_block: spread=56c > 12c,False,questionable_process,unknown,unknown_or_unsettled,20,
845,f5_total_overreaction_fade_watch,f5_total,KXMLBF5TOTAL-26JUN152005MINTEX-1,822887,4,top,3,2,,first_discovery,100.0,25.0,True,75.0,watch,blocked,f5_total_already_cleared,True,bad_process,unknown,unknown_or_unsettled,23,-9
846,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,823046,5,bottom,0,3,-2-,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,21,
847,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,824181,3,top,2,0,,first_discovery,12.0,12.0,False,0.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,22,
848,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,823046,5,bottom,0,3,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,21,
849,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8,824505,6,top,0,9,,first_discovery,92.0,25.0,True,67.0,blocked,blocked,wide_spread_hard_block: spread=56c > 12c,False,questionable_process,unknown,unknown_or_unsettled,20,
850,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,823046,6,top,0,3,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,21,
851,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,824181,3,top,2,0,1--,first_discovery,12.0,12.0,False,0.0,blocked,blocked,rally_still_active,False,sound_process,unknown,unknown_or_unsettled,22,
852,f5_total_overreaction_fade_watch,f5_total,KXMLBF5TOTAL-26JUN152005MINTEX-1,822887,4,bottom,3,2,,first_discovery,100.0,25.0,True,75.0,blocked,blocked,market_nearly_settled,False,questionable_process,unknown,unknown_or_unsettled,23,-9
853,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,824181,3,top,4,0,,first_discovery,12.0,12.0,False,0.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,22,
854,f5_total_overreaction_fade_watch,f5_total,KXMLBF5TOTAL-26JUN152005MINTEX-1,822887,4,bottom,3,2,1--,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,23,-9
855,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,824181,3,top,5,0,,first_discovery,12.0,12.0,False,0.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,22,
856,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8,824505,6,bottom,0,9,,first_discovery,92.0,25.0,True,67.0,blocked,blocked,wide_spread_hard_block: spread=56c > 12c,False,questionable_process,unknown,unknown_or_unsettled,20,
857,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,823046,6,bottom,0,3,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,21,
858,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,824181,3,bottom,5,0,,first_discovery,12.0,12.0,False,0.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,22,
859,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152005MINTEX-8,822887,5,top,3,2,,first_discovery,70.0,25.0,True,45.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,24,52
860,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,823046,6,bottom,0,3,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,21,
861,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN151840MIAPHI-6,823452,8,bottom,0,5,1--,first_discovery,58.0,25.0,True,33.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,25,
862,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,824181,3,bottom,5,0,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,26,
863,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM5,824505,6,bottom,0,9,,first_discovery,20.0,20.0,False,0.0,blocked,blocked,wide_spread_hard_block: spread=54c > 12c,False,sound_process,unknown,unknown_or_unsettled,27,
864,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152005MINTEX-8,822887,5,top,3,2,1--,first_discovery,70.0,25.0,True,45.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,24,52
865,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,823046,6,bottom,0,3,1--,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,21,
866,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN151840MIAPHI-6,823452,8,bottom,0,6,1-3,first_discovery,58.0,25.0,True,33.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,25,
867,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN151840MIAPHI-6,823452,8,bottom,0,7,1--,first_discovery,58.0,25.0,True,33.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,25,
868,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,824181,3,bottom,5,0,1--,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,26,
869,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152005MINTEX-8,822887,5,bottom,3,2,,first_discovery,70.0,25.0,True,45.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,24,52
870,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN151840MIAPHI-6,823452,8,bottom,0,7,,first_discovery,58.0,25.0,True,33.0,blocked,blocked,market_nearly_settled,False,questionable_process,unknown,unknown_or_unsettled,25,
871,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN151840MIAPHI-6,823452,9,top,0,7,,first_discovery,58.0,25.0,True,33.0,blocked,blocked,market_nearly_settled,False,questionable_process,unknown,unknown_or_unsettled,25,
872,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,824181,3,bottom,5,2,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,26,
873,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152005MINTEX-8,822887,5,bottom,3,2,1--,first_discovery,70.0,25.0,True,45.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,24,52
874,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,3,bottom,5,3,,first_discovery,88.0,25.0,True,63.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,28,
875,f5_total_overreaction_fade_watch,f5_total,KXMLBF5TOTAL-26JUN152010DETHOU-1,824181,3,bottom,5,3,,first_discovery,18.0,18.0,False,0.0,watch,blocked,f5_total_already_cleared,True,bad_process,unknown,unknown_or_unsettled,29,
876,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,824181,3,bottom,5,3,,first_discovery,100.0,25.0,True,75.0,watch,suppress,team_lag_insufficient_baseball_support,True,bad_process,unknown,unknown_or_unsettled,26,
877,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN151840MIAPHI-6,823452,9,top,0,7,1--,first_discovery,58.0,25.0,True,33.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,25,
878,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,4,top,5,3,,first_discovery,88.0,25.0,True,63.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,28,
879,f5_total_overreaction_fade_watch,f5_total,KXMLBF5TOTAL-26JUN152010DETHOU-1,824181,4,top,5,3,,first_discovery,18.0,18.0,False,0.0,watch,blocked,f5_total_already_cleared,True,bad_process,unknown,unknown_or_unsettled,29,
880,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,824181,4,top,5,3,,first_discovery,100.0,25.0,True,75.0,watch,suppress,team_lag_insufficient_baseball_support,True,bad_process,unknown,unknown_or_unsettled,26,
881,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,4,top,5,3,1--,first_discovery,88.0,25.0,True,63.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,28,
882,f5_total_overreaction_fade_watch,f5_total,KXMLBF5TOTAL-26JUN152010DETHOU-1,824181,4,top,5,3,1--,first_discovery,18.0,18.0,False,0.0,blocked,blocked,rally_still_active,False,sound_process,unknown,unknown_or_unsettled,29,
883,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,824181,4,top,5,3,1--,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,26,
884,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152005MINTEX-8,822887,6,top,4,2,,first_discovery,70.0,25.0,True,45.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,24,52
885,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX2,822887,6,top,4,2,,first_discovery,100.0,25.0,True,75.0,watch,suppress,team_lag_insufficient_baseball_support,True,bad_process,unknown,unknown_or_unsettled,30,0
886,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,4,bottom,5,3,,first_discovery,88.0,25.0,True,63.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,28,
887,f5_total_overreaction_fade_watch,f5_total,KXMLBF5TOTAL-26JUN152010DETHOU-1,824181,4,bottom,5,3,,first_discovery,18.0,18.0,False,0.0,blocked,blocked,market_nearly_settled,False,sound_process,unknown,unknown_or_unsettled,29,
888,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,824181,4,bottom,5,3,,first_discovery,100.0,25.0,True,75.0,watch,suppress,team_lag_insufficient_baseball_support,True,bad_process,unknown,unknown_or_unsettled,26,
889,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152005MINTEX-8,822887,6,bottom,4,2,,first_discovery,70.0,25.0,True,45.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,24,52
890,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX2,822887,6,bottom,4,2,,first_discovery,100.0,25.0,True,75.0,watch,suppress,team_lag_insufficient_baseball_support,True,bad_process,unknown,unknown_or_unsettled,30,0
891,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,5,top,5,3,,first_discovery,88.0,25.0,True,63.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,28,
892,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,824181,5,top,5,3,,first_discovery,100.0,25.0,True,75.0,watch,suppress,team_lag_insufficient_baseball_support,True,bad_process,unknown,unknown_or_unsettled,26,
893,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,5,top,5,3,--3,first_discovery,88.0,25.0,True,63.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,28,
894,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,824181,5,top,5,3,--3,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,26,
895,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152005MINTEX-8,822887,7,top,4,2,,first_discovery,70.0,25.0,True,45.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,24,52
896,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,5,top,6,3,-2-,first_discovery,88.0,25.0,True,63.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,28,
897,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,824181,5,top,6,3,-2-,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,26,
898,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,5,top,6,3,,first_discovery,88.0,25.0,True,63.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,28,
899,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,824181,5,top,6,3,,first_discovery,100.0,25.0,True,75.0,watch,suppress,team_lag_insufficient_baseball_support,True,bad_process,unknown,unknown_or_unsettled,26,
900,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152005MINTEX-8,822887,7,bottom,4,2,,first_discovery,70.0,25.0,True,45.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,24,52
901,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,5,bottom,6,3,,first_discovery,88.0,25.0,True,63.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,28,
902,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,824181,5,bottom,6,3,,first_discovery,100.0,25.0,True,75.0,watch,suppress,team_lag_insufficient_baseball_support,True,bad_process,unknown,unknown_or_unsettled,26,
903,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152005MINTEX-8,822887,8,top,4,2,,first_discovery,70.0,25.0,True,45.0,blocked,blocked,market_nearly_settled,False,questionable_process,unknown,unknown_or_unsettled,24,52
